LIVRO	ANO	TITULO_POEMA	POEMA	QNT_VERSOS	TAM_POEMA
POEMAS AOS HOMENS DO NOSSO TEMPO	1967	XVII	Tudo demora. E tudo é véspera e nostalgia Desse Agora, quando tu pensas que tudo se demora. E porisso, noviça, aos poucos conhecendo Repouso e brevidade desta vida, do meu ficar a sós Pretendo apenas, fruir apesares e partidas E júbilo também Porque o instante consente essas duplas medidas. Noviça da minha hora. Os rios correndo, o charco Soterrando minúcias, quem sabe a minha memória Conivências, o ouro do meu canto, irmãos Dionísio e Túlio. Os rios correndo. E todos os poemas, Fascinação de amantes e de amigos, os caminhos de volta Pretendendo. 	13	568
CORPO DE TERRA	1967	I	Chaga de sol, rosácea ardente Aqueles linhos de sangue, o peito Mais profundo, aberto, extenso, Toda a delicadez do poeta Flui Exangue Num círculo de dor. Assim te lembro. 	7	174
CORPO DE TERRA	1967	II	Dorme o pastor. E sobre ele a pedra. E dentro dele, no coração, no ventre A primeira libélula. Dorme Recente de raízes, o poeta. 	4	133
CORPO DE TERRA	1967	III	No seu corpo de terra, dorme o inocente. Cantou a solidão, a salamandra “E um cavalo e um cavaleiro de barro Carmezim”. E teve amor ao medo e à centelha Que o fez cantar assim. 	5	183
CORPO DE TERRA	1967	IV	Dorme o profeta. E se não escuta o vento Ouve na minha boca o seu “Ofício de treva”. Em aflição, em amor eu te celebro E na tua mão flechada está o meu grito: O que esperaste da minha boca aberta. 	5	207
CORPO DE TERRA	1967	V	Dorme o cantor: “No dia de vossa ira Lembrai-vos, Senhor, do sal e do carvão Nas minas”. E alguém há de calar os algozes Do tempo, e há de nascer a flor sobre o teu sono E pelo teu lamento. 	5	198
CORPO DE TERRA	1967	VI	Dorme o amigo no seu corpo de terra. E dentro dele a crisálida amanhece: Ouro primeiro, larva, depois asa Hás de romper a pedra, pastor e companheiro. 	4	153
CORPO DE TERRA	1967	VII	Pastor, as violetas estão sobre os pilares. É tempo do poeta abrir seu canto Tempo de iniciação, tempo de esfera E de uma linha-mundo curvo-reta: Trajetória de amor e de amplidão. 	5	186
CORPO DE LUZ	1967	I	Caminhas em direção ao Sul. O que te move É alfa, Adonai, Claríssima Morada. Teu peito é transparência em plenitude alada E não te vejo na distância e no tempo. Sei que a memória é límpida cancela E que viaja a sós, eterna. E sendo assim, a ti te reconheço. 	7	271
CORPO DE LUZ	1967	II	Tu não estás comigo. Nem na tua noite De antes, de granito. Nem a tua voz É voz entre muralhas. Estás além agora: Arco do infinito. 	4	137
CORPO DE LUZ	1967	III	Teu sono não é o sono vulgar. Estendes a vigília E apreedes através da opacidade. Também assim Repousa o mar. 	5	115
CORPO DE LUZ	1967	IV	Fechou-se para o efêmero das coisas O incomensurável da retina. Assim pousas na Verdade: Fronte de opalina. 	4	110
CORPO DE LUZ	1967	V	Poeta, os homens manipulam a matéria. Artífices do grande sonho dão -se as mãos e é o meu canto o fruto dessa espera. Canto como quem risca a pedra. Te celebro Na mais alta metamorfose da minha época. Não cantarei em vão. 	6	230
CORPO DE LUZ	1967	VI	Há um espaço finito onde o meu canto paira. E no multidimensional, na estrutura Onde a realidade se refaz, tu te demoras. Pastor, o que parecia tangível se evapora. E sobre nós, a grande noite Num etéreo nada, jaz. 	6	220
CORPO DE LUZ	1967	VII	Sabias de outro tempo? O universo Agora se parece a um grande pensamento. Tu cantaste o espanto, asa de silêncio. Eu canto o espírito Que penetrou no reino da matéria: Asa de espanto do conhecimento. 	6	203
EXERCÍCIOS PARA UMA IDÉIA	1967	EXERCíCIO NO 1	Se permitires Traço nesta lousa O que em mim se faz E não repousa: Uma Idéia de Deus. Clara como Coisa Se sobrepondo A tudo que não ouso. Clara como Coisa Sob um feixe de luz Num lúcido anteparo. Se permitires ouso Comparar o que penso O Ouro e Aro Na superfície clara De um solário. E te parece pouco Tanta exatidão Em quem não ousa? Uma idéia de Deus No meu peito se faz E não repousa. E o mais fundo de mim Me diza apenas: Canta, Porque à tua volta É noite. O Ser descansa. Ousa. 	27	496
EXERCÍCIOS PARA UMA IDÉIA	1967	EXERCíCIO NO 2	Épura, que translúcida Se projeta. Épura, feixe solar, E de cristal. E ereta. Épura, réstia de luz Sobre a mão destra. Épura, que a um só tempo Se renova. E sem limite Ou aresta Toma corpo no Todo E recomeça. 	11	218
EXERCÍCIOS PARA UMA IDÉIA	1967	EXERCíCIO NO 3	Dentro do prisma A base, o vértice De suas três Pirâmides contínuas. Dentro do prisma A Idéia Que perdura e ilumina O que já era em mim De natureza pura. Dentro do prisma O universo Sobre si mesmo fechado Mas aberto e alado. Dentro de mim De natureza ígnea: Uma Idéia do Amado. 	16	286
EXERCÍCIOS PARA UMA IDÉIA	1967	EXERCíCIO NO 4	De espaço - tempo De corpo e campo Teu fundamento. E teu nome é matéria. Única. De estrutura Infinitamente múltipla. E se teu vértice pousa Te fazes igualmente Em Delta. E repousas. Em ti Começaria a minha Idéia. 	11	221
EXERCÍCIOS PARA UMA IDÉIA	1967	EXERCíCIO NO 5	E se a mão se fizer De ouro e aço, Desenharei o círculo. E dentro dele O equitátero. E se a mão puder, Hei de pensar o Todo Sem o traço. E se o olhar A um tempo se fizer Sol e compasso Medita: Retículo de prata Esfera e asa Tríplice Una E infinita. 	17	257
EXERCÍCIOS PARA UMA IDÉIA	1967	EXERCíCIO NO 6	E de todos os rumos Pensei (Como quem vê a prumo) Um só núcleo pulsando Claro-Escuro. Se quiseres Chamaremos de Delta O feixe que se esconde, E Eta o júbilo de ser Área de luz e cone. E se o núcleo é um só, É lícito entenderes O que Delta resguarda Do teu olhar alerta. E poderás dizer Que um e outro São infinitos-extensos De um só Ser. 	18	351
EXERCÍCIOS PARA UMA IDÉIA	1967	EXERCíCIO NO 7	Vereis em cada círculo Três dimensões de um todo Aparentemente bipartido. Alfa se refaz. É expansão E é cíclico. ômega se contrai Em nova direção. Em essência Alimenta-se Daquela que é princípio. Mas sempre é o mesmo Ser Num movimento líquido De inspiração-expiração. Sem finitude ou arbítrio. 	12	314
PASSEIO	1963	1	Não haverá um equívoco em tudo isso? O que será em verdade transparência Se a matéria que vê, é opacidade? Nesta manhã sou e não sou minha paisagem Terra e claridade se confundem E o que me vê Não sabe de si mesmo a sua imagem. E me sabendo quilha castigada de partidas Não quis meu canto em leveza e brando Mas para o vosso ouvido o verso breve Persistirá cantando. Leve, é o que diz a boca diminuta e douta. Serão leves as límpidas paredes Onde descansareis vosso caminho? Terra, tua leveza em minha mão. Um aroma te suspende e vens a mim Numas manhãs à procura de águas. E ainda revestida de vaidades, te sei. Eu mesma, sendo argila escolhida Revesti de sombra a minha verdade. 	20	702
PASSEIO	1963	2	Lenta será minha voz e sua longa canção. Lentamente se adensam essas águas Porque um todo de terra em mim se alarga. E de constância e singeleza tanta, Meus mortos hoje sobre um chão de linhos Por algum tempo guardarão meu ritmo Nos ouvidos da terra. De granito. Pude aclarar a sombras nos oiteiros E aquecer num sopro o vento da tarde. Mas não vereis ainda meus prodígios Porque haverá lideiras neste outono E vossos olhos estarão por lá Desocupados do sono, extremados Para uma só visão num só caminho. 	14	520
PASSEIO	1963	3	Quisera descansar as mãos Como se houvesse outro destino em mim. E castigar as falas, alimárias Vindas de um outro mundo que não sei. Fazê-las repetir suas longas árias Até que a morte silencie as mandíbulas Claras. 	7	223
PASSEIO	1963	4	Caminho. E a verdade É que vejo alguns portais E entre as grades uns pássaros a leste. Não sabem de seus passos os meus pés Nem de mim mesma sei Mas tantas timidizes se esvaíram E este meu corpo agora não as tem. E atravessando os mármores e os muros Como se fossem mais muros de vento, Passeio nos jazigos E um cordeiro de pedra eu apascento. 	11	351
PASSEIO	1963	5	Também nos claros, na manhã mais plena, A retina ferida nesse vôo que passa além do verde, É sempre a morte o sopro de um poema. Entre uma pausa e outra ela ressurge Ilharga de sol. Ah, diante do efêmero Hei de cantar mais alto, sem o freio De uns cantares longínquos, assustados. 	7	288
PASSEIO	1963	6	As aves eram brancas e corriam na brancura das lajes. As aves eram tantas e sabiam do seu corpo de ave. Esguias e vorazes consumiam Os corpos que eram aves menos ágeis. E as garras assombradas dividiam As espessuras ínfimas da carne. Na plumagem umas gotas de sangue Dos corpos devorados se entrevia. Mas da vida e do sangue não sabiam As aves que eram tantas sobre as lajes. O ritual sincopado das gargantas Tinha o ruído oco de umas águas Deitadas bem de leve em algum cântaro. Todo o espaço se enchia desse canto E atraía umas aves, outras tantas. A face do meu Deus iluminou-se. E sendo Um só, é múltiplo Seu rosto. É uno em seus opostos, água e fogo Têm a mesma matéria noutro rosto. Alegrou-Se meu Deus. Dessa morte que é vida, Se contenta. 	21	763
PASSEIO	1963	7	O Deus de que vos falo Não é um Deus de afagos. É mudo. Está só. E sabe Da grandeza do homem (Da vileza também) E no tempo contempla O ser que assim se fez. É difícil ser Deus As coisas O comovem. Mas não da comoção Que vos é familiar: Essa que vos inunda os olhos Quando o canto da infância Se refaz. A comoção divina Não tem nome. O nascimento, a morte O martírio do herói Vossas crianças claras Sob a laje, Vossas mães No vazio das horas. E podereis amá-lo Se eu vos disser serena Sem cuidados, Que a comoção divina Contemplando se faz? 	27	563
PASSEIO	1963	8	Vereis um outro tempo estranho ao vosso. Tempo presente mas sempre um tempo só, Onipresente. A dimensão das ilhas eu não sei. Será como pensardes ou como é Vossa própria e secreta dimensão. Às vezes pareciam infinitas De larguras extremas e tão longas Que o olhar desistia do horizonte E sondava: ervas, água Minúcias onde o tato se alegrava Insetos, transparências delicadas Tentando o vôo quase sempre incerto. O peito era maior que o céu aberto. Parávamos. E sabeis Que o que contenta mais o peito inquieto É olhar ao redor como quem vê E silenciar também como quem ama. Éramos muitos? Ah, sim Eram muitos em mim. O perigo maior de conviver era o perigo de todos. Nosso Deus era um Todo inalterável, mudo E mesmo assim mantido. Nosso pranto Continuadamente sem ouvido Porque não é missão de divindade Testemunharo pranto e o regozijo. O que esperais de um Deus? Ele espera dos homens que O mantenham vivo. E os verdes, os azuis, o chumbo delicado De umas tardes, a pureza das aves Os peixes de verniz Na abertura mais funda de umas águas. 	32	1066
PASSEIO	1963	9	Em silêncio plantávamos nas ilhas Se a noite era de lua prolongada. Plantava-se na terra mais sagrada Junto às colinas Porque era ali que os mortos repousavam. Ah, desamor, nosso tempo perdido Nossa morte. Não levávamos rosas como vós Nem falávamos como falais Imprudentes, o passo descuidado E muita vez contente De caminhar tão vivo na manhã Sobre o chão dos ausentes. O corpo se fechava À entreda dos portais. A mão direita resguadava o plexo E só para plantar Se abria em novo gesto. 	18	501
PASSEIO	1963	10	Com esse caminhar que em sonho se percebe Ou como um corpo pesado sob as águas Movimento pausado, movimento leve Ave maior em vôo compassado Os cavalos da ilha se moviam Nos grandes areias ensolarados. O que era corpo em mim, só descansava. O que era Vencia aquele espaço que nos separava. 	9	294
PASSEIO	1963	11	Cavalo, halo de memória, guardo-te no peito Sobre este grande artéria Fonte de vida e alento que sustenta Amor de madurez e adolescência. Cantando-te sou teu corpo e tu nudez. E ombro a ombro seguimos a alameda Casco de dor num caminho de sol E laberada, indivicível água Obrigando-me a ver o que tu vês. 	9	311
PASSEIO	1963	12	Brando, o tempo escorria nos vitrais. Brando meu passo, nos azulejos claros Do terraço. O pássaro. Ah, tempo de fúria sem tempo para contemplar! Tantas vezes na tarde caminhei nos terraços Nos pátios E havia sempre uma limpeza rara nas muradas, na terra. 	7	260
PASSEIO	1963	13	As faces encostadas nos vitrais E através, as figuras e o jardim. E era tanta a vontade de ver mais Que uma névoa descia sobre mim E o que eu queria ver, via jamais. O cheiro quase rubro dos jasmins Redobrava meu pranto de seus ais Nessa tarde de luz nos seus confins. Voltou-se o amigo e olhou minha tristeza. Eu só te vejo ali. Antes não visse. Imaginaste a tarde. Ela não existe. Mas seu rosto era pleno de beleza E por isso deixei que me mentisse Antes que só por mim ficasse triste. 	14	494
PASSEIO	1963	14	E através dos vitrais as faces duras Contemplavam a tarde no jardim. O movimento leve das figuras Caía sobre a tarde e sobre mim. E no passeio as leves criaturas Aspiravam o cheiro do jasmim. Vistas de longe pareciam puras Na claridade de uma tarde assim. Mas o amigo voltou-se e viu meu pranto. “É sempre a mesma noite na tua face. Enquanto choras há lá fora um canto Que de chorares tanto não o sabes. Bem sei que a noite é imóvel na tua face E não te peço alegria. Mas tu ardes”. 	14	497
PASSEIO	1963	15	De delicadezas me construo. Trabalho umas rendas Uma casa de seda para uns olhos duros. Pudesse livrar-me da maior espiral Que me circunda e onde sem querer me reconstruo! Livrar-me de todo olhar que aundo espreita, sofre O grande desconforto de ver além dos outros. Tenho tido esse olhar. E uma treva de dor Perpetuamente. Do êxodo dos pássaros, do mais triste dos cães, De uns rios pequenos morrendo sobre um leito exausto. Livrar-me de mim mesma. E que para mim construam Aquelas delicadezas, umas rendas, uma casa de seda Para meus olhos duros. 	13	553
PASSEIO	1963	16	E a que se fez criança, tece a rosa. E criança também, uma mulher Contida de silêncio e de memória, Espera o plenilúnio e elabora Uma saga de sol. 	5	153
PASSEIO	1963	17	Se possível se fizer o merecê-las Peço-te dálias, senhor, altas e austeras Como convém a mim vivendo o estupor. Dirás que me concedes a cássia ferrugínea Araucária excelsa, mais sombra e mais altura Como convém a mim, vivendo nas planuras, Mas peço-te dálias. De frêmito contínuo Calcinadas de vento, como convém a mim Aturdida de amor e pensamento. Verás. É dádiva melhor. E se possível Uma de rubro cerne. De parca simetria. Vendo-a, verei a mim mesma cada dia. 	12	483
PASSEIO	1963	18	A descansada precisão da folha. O que o olhar advinha Sob a sua mínima extensão. E a gravidade da flor Irrompendo de suas claras paredes. Em tudo o estigma de amor de uma só mão. Em mim, de um lado, uma garra de fogo Gigantesca, pronta para ferir E de um gesto agudo incendiar-vos, E do outro lado a minha outra mão Amena. Larga. 	11	336
PASSEIO	1963	19	Um claro-escuro de sol nos meus cantares Porque tem sido assim a alma do homem. Enfeitamos as coisas aparentes Dando ternura e nome. Em aflição Deitamos a semente E ficamos à espera de um verão. Em fogo se refaz o amor de sempre. A palavra não basta para o canto. Nem é o canto de amor essa constante Aragem de umas praias que escolheis. Nas ilhas um mormaço, conjeturas, Vizinhança de chuva, mortos, vivos Rememorando a tarde em viuvez. 	13	446
PASSEIO	1963	20	De um exílio passado entre a montanha e a ilha Vendo o não ser da rocha e a extensão da praia. De um esperar contínuo de navios e quilhas Revendo a morte e o nascimento de umas vagas. De assim tocar as coisas, minuciosa e lenta E nem mesmo na dor chegar a compreendê-las. De saber o cavalo na montanha. E reclusa Traduzir a dimensão aérea do seu flanco. De amar como quem morre o que se fez poeta E entender tão pouco seu corpo sob a pedra. E de ter visto um dia uma criança velha Cantando uma canção, desesperando, É que não sei de mim. Corpo de terra. 	13	567
PASSEIO	1963	21	Naquela casa azul e avarandada As mulheres fiavam como irmãs. Se eram de um mesmo pai as madrugadas, A que foi mãe, amou. Memórias vãs. De todas em amor o pai cuidava Repartindo suas terras e sua lãs. E a que pariu em dor, a mais amada Vigia sob a terra as tecelãs. Se ao longo do meu rio, nos arrozais, Avistardes a casa e as mulheres (Dedos de azul em luz sobre o tear) Que o passo seja breve. E muito mais É dizer-vos que tecem malmequeres E em vão se aquecem sob o vosso olhar. 	14	490
PASSEIO	1963	22	Se a chuva continua, se nos ares Apodrece a romã e o mamoeiro Deita-te leve sobre os teus linhares E na mulher semeia o teu herdeiro. Há de voltar o sol nos teus pomares E assim terás a um tempo o sol e o filho. Deita-te. Nosso tempo de amar tem seus findares E os frutos antecedem teu idílio. 	8	298
